grid,value,label
1319726879,iam,NER_O
1319726879,document.getelementbyid,NER_O
1319726879,currentpage,NER_O
1319726879,var,NER_O
1319726879,availablepage,NER_O
1319726879,function,NER_O
1319726879,mal,NER_O
1319726879,bitte,NER_O
1319726879,video-player,NER_O
1319726879,homebrew,NER_O
1319726879,fixt,NER_O
1319726879,doch,NER_O
1319726879,crappy,NER_O
1319726879,euren,NER_O
1319726879,4player,NER_O
1319726879,personalkuerzungen,NER_O
1319726879,Lufthansa Industry Solutions TS GmbH,NER_Organization
1319726879,umstrukturierung,NER_O
1319726879,Frankfurter Zentrale,NER_Organization
1319726879,soll,NER_O
1319726879,16.03.19,NER_O
1319726879,AMD,NER_Organization
1319726879,Wasserkonzessionen GELSENWASSER AG,NER_Organization
1319726879,watch,NER_O
1319726879,augmented,NER_O
1319726879,seit,NER_O
1319726879,mit,NER_O
1319726879,KWA Parkstift Rosenau,NER_Person
1319726879,02.02.17,NER_O
1319726879,keine,NER_O
1319726879,Rayman Legends,NER_Organization
1319726879,mehr,NER_O
1319726879,un,NER_O
1319726879,Crytek,NER_Organization
1319726879,20.12.16,NER_O
1319726879,auf,NER_O
1319726879,complete,NER_O
1319726879,SAP,NER_Organization
1319726879,12.12.16,NER_O
1319726879,developers,NER_O
1319726879,position,NER_O
1319726879,ueber,NER_O
1319726879,gamesplanet,NER_O
1319726879,Konstanz Java-Entwickler,NER_Person
1319726879,vorgestellt,NER_O
1319726879,2,NER_O
1319726879,folge,NER_O
1319726879,crytek,NER_O
1319726879,geschaeftsplaene,NER_O
1319726879,sap,NER_O
1319726879,pc,NER_O
1319726879,Gelsenkirchen Altenpfleger,NER_Person
1319726879,pflegehilfskraft,NER_O
1319726879,Entwickler,NER_Person
1319726879,18,NER_O
1319726879,der,NER_O
1319726879,Hamburg Mitarbeiter,NER_Person
1319726879,bildquelle,NER_O
1319726879,video,NER_O
1319726879,conference,NER_O
1319726879,fuer,NER_O
1319726879,hat,NER_O
1319726879,seinen,NER_O
1319726879,zukuenftige,NER_O
1319726879,Crytek Zur Watchlist Spielinfo Bilder Videos Red Faction Complete,NER_Organization
1319726879,Rueckkehr zu den Wurzeln,NER_Person
1319726879,Raytracing-Reflexionen,NER_Person
1319726879,2019,NER_Date
1319726879,edition,NER_O
1319726879,entwickler,NER_O
1319726879,manager,NER_O
1319726879,gehaelter,NER_O
1319726879,hana,NER_O
1319726879,und,NER_O
1319726879,publisher,NER_O
1319726879,surge,NER_O
1319726879,21.03.18,NER_O
1319726879,Lizenzmodell,NER_Organization
1319726879,im,NER_O
1319726879,projektleiter,NER_O
1319726879,project,NER_O
1319726879,unternehmen,NER_O
1319726879,Crytek Crytek,NER_Organization
1319726879,von,NER_O
1319726879,5.5,NER_O
1319726879,nvidia,NER_O
1319726879,Schliessung von Studios,NER_Organization
1319726879,vorfeld,NER_O
1319726879,angestellten,NER_O
1319726879,gmbh,NER_O
1319726879,duerenhoff,NER_O
1319726879,Oldeburg Nachrichten,NER_Person
1319726879,procurement,NER_O
1319726879,monaten,NER_O
1319726879,fuenfprozentige,NER_O
1319726879,zahlen,NER_O
1319726879,dogs,NER_O
1319726879,cryengine,NER_O
1319726879,game,NER_O
1319726879,mainstream-grafikprozessoren,NER_O
1319726879,sowas,NER_O
1319726879,passieren,NER_O
1319726879,nicht,NER_O
1319726879,darf,NER_O
1319726879,trotzdem,NER_O
1319726879,Zeit,NER_Person
1319726879,eh,NER_O
1319726879,langsam,NER_O
1319726879,wurde,NER_O
1319726879,okay,NER_O
1319726879,was.edit2,NER_O
1319726879,ihr,NER_O
1319726879,geschafft,NER_O
1319726879,adblocker,NER_O
1319726879,jetzt,NER_O
1319726879,habt,NER_O
1319726879,schon,NER_O
1319726879,waer,NER_O
1319726879,liegt,NER_O
1319726879,am,NER_O
1319726879,engine,NER_O
1319726879,auf,NER_O
1319726879,fusst,NER_O
1319726879,sowohl,NER_O
1319726879,total-illumination-technologie,NER_O
1319726879,ist,NER_O
1319726879,raytracing-funktion,NER_O
1319726879,api,NER_O
1319726879,der,NER_O
1319726879,al,NER_O
1319726879,experimentelle,NER_O
1319726879,und,NER_O
1319726879,die,NER_O
1319726879,hardwareunabhaengig,NER_O
1319726879,auch,NER_O
1319726879,prev,NER_O
1319726879,function,NER_O
1319726879,getnew,NER_O
1319726879,onclick,NER_O
1319726879,document.getelementbyid,NER_O
1319726879,listid,NER_O
1319726879,0,NER_O
1319726879,button-next,NER_O
1319726879,getelementsbyclassname,NER_O
1319726879,genau,NER_O
1319726879,ich,NER_O
1319726879,veraendern.ich,NER_O
1319726879,Leben,NER_Person
1319726879,virtuelle,NER_O
1319726879,der,NER_O
1319726879,hotelzimmer,NER_O
1319726879,sowa,NER_O
1319726879,Wohnungen,NER_Location
1319726879,vr,NER_O
1319726879,entertainment,NER_O
1319726879,signifikant,NER_O
1319726879,wird,NER_O
1319726879,werde,NER_O
1319726879,nicht,NER_O
1319726879,Jahren,NER_Person
1319726879,so,NER_O
1319726879,geil,NER_O
1319726879,finden,NER_O
1319726879,und,NER_O
1319726879,alle,NER_O
1319726879,im,NER_O
1319726879,das,NER_O
1319726879,vermietet,NER_O
1319726879,nur,NER_O
1319726879,Urlaub,NER_Location
1319726879,allgemeinen,NER_O
1319726879,weiss,NER_O
1319726879,benoetigt.spiele,NER_O
1319726879,Dronen,NER_Person
1319726879,moeglich,NER_O
1319726879,werden,NER_O
1319726879,sein.facebook,NER_O
1319726879,20-25,NER_Date
1319726879,sich,NER_O
1319726879,noch,NER_O
1319726879,ob,NER_O
1319726879,Unterhaltung,NER_Location
1319726879,yt,NER_O
1319726879,denk,NER_O
1319726879,jaja,NER_O
1319726879,aus,NER_O
1319726879,Grund,NER_Person
1319726879,irgendeinem,NER_O
1319726879,weiss,NER_O
1319726879,selber,NER_O
1319726879,ihr,NER_O
1319726879,vllt,NER_O
1319726879,ich,NER_O
1319726879,bei,NER_O
1319726879,vid,NER_O
1319726879,bin,NER_O
1319726879,mir,NER_O
1319726879,dann,NER_O
1319726879,lieber,NER_O
1319726879,schau,NER_O
1319726879,auf,NER_O
1319726879,als,NER_O
1319726879,weil,NER_O
1319726879,euch,NER_O
1319726879,die,NER_O
1319726879,und,NER_O
1319726879,safari,NER_O
1319726879,schuld,NER_O
1319726879,und,NER_O
1319726879,Crytek,NER_Organization
1319726879,den,NER_O
1319726879,mainstream-grafikprozessoren,NER_O
1319726879,auf,NER_O
1319726879,verspricht,NER_O
1319726879,raytracing,NER_O
1319726879,von,NER_O
1319726879,AMD,NER_Organization
1319726879,nvidia,NER_O
1319726879,meisten,NER_O
1319726879,mehr,NER_O
1319726879,habt,NER_O
1319726879,Kohle,NER_Organization
1319726879,von,NER_O
1319726879,der,NER_O
1319726879,yes,NER_O
1319726879,li,NER_O
1319726879,4p,NER_O
1319726879,updatelistnavigation,NER_O
1319726879,headline,NER_O
1319726879,iam,NER_O
1319726879,pc,NER_O
1319726879,typeof,NER_O
1319726879,var,NER_O
1319726879,availablepages-1,NER_O
1319726879,data,NER_O
1319726879,news,NER_O
1319726879,co,NER_O
1319726879,tagging,NER_O
1319726879,here,NER_O
1319726879,list.append,NER_O
1319726879,st,NER_O
1319726879,gamworld,NER_O
1319726879,4player,NER_O
1319726879,page,NER_O
1319726879,ke,NER_O
1319726879,ivw,NER_O
1319726879,iom,NER_O
1319726879,sc,NER_O
1319726879,newsbox,NER_O
1319726879,sv,NER_O
1319726879,cp,NER_O
1319726879,fand,NER_O
1319726879,besser,NER_O
1319726879,die,NER_O
1319726879,al,NER_O
1319726879,von,NER_O
1319726879,wesentlich,NER_O
1319726879,ich,NER_O
1319726879,nvidia,NER_O
1319726879,demos,NER_O
1319726879,Diese Demo,NER_Misc
1319726879,unterstuetzen,NER_O
1319726879,hd,NER_O
1319726879,anstatt,NER_O
1319726879,wuerde,NER_O
1319726879,4k,NER_O
1319726879,werden,NER_O
1319726879,Grafikkarten,NER_Person
1319726879,Technologie,NER_Organization
1319726879,wie,NER_O
1319726879,soll,NER_O
1319726879,vulkan,NER_O
1319726879,fuer,NER_O
1319726879,und,NER_O
1319726879,neuste,NER_O
1319726879,die,NER_O
1319726879,generation,NER_O
1319726879,dahin,NER_O
1319726879,von,NER_O
1319726879,optimiert,NER_O
1319726879,bis,NER_O
1319726879,dx12,NER_O
1319726879,api,NER_O
1319726879,werden,NER_O
1319726879,von,NER_O
1319726879,reflektieren,NER_O
1319726879,unter,NER_O
1319726879,schreibt,NER_O
1319726879,Fenster,NER_Person
1319726879,pfuetzen,NER_O
1319726879,flackende,NER_O
1319726879,und,NER_O
1319726879,reflektiert,NER_O
1319726879,exakt,NER_O
1319726879,strassenlampen,NER_O
1319726879,Crytek,NER_Organization
1319726879,gegenueberliegende,NER_O
1319726879,ihnen,NER_O
1319726879,szene,NER_O
1319726879,den,NER_O
1319726879,nassen,NER_O
1319726879,neonlichter,NER_O
1319726879,Oberflaechen,NER_Misc
1319726879,die,NER_O
1319726879,bei,NER_O
1319726879,mal,NER_O
1319726879,grad,NER_O
1319726879,da,NER_O
1319726879,hab,NER_O
1319726879,mein,NER_O
1319726879,wieder,NER_O
1319726879,dass,NER_O
1319726879,rausgefunden,NER_O
1319726879,hatte,NER_O
1319726879,eigtl,NER_O
1319726879,Aber,NER_Person
1319726879,aktiv,NER_O
1319726879,adblocker,NER_O
1319726879,Kack,NER_Person
1319726879,gut,NER_O
1319726879,mir,NER_O
1319726879,teil.edit,NER_O
1319726879,euch,NER_O
1319726879,vermiest,NER_O
1319726879,ist,NER_O
1319726879,diese,NER_O
1319726879,mensch,NER_O
1319726879,bin,NER_O
1319726879,pur,NER_O
1319726879,mitglied,NER_O
1319726879,4player,NER_O
1319726879,jetzt,NER_O
1319726879,wurde,NER_O
1319726879,tech-demo-video,NER_O
1319726879,ein,NER_O
1319726879,veroeffentlicht,NER_O
1319726879,Echtzeit,NER_Location
1319726879,raytracing-reflexionen,NER_O
1319726879,hardware,NER_O
1319726879,siehe,NER_O
1319726879,der,NER_O
1319726879,cryengine,NER_O
1319726879,video,NER_O
1319726879,api-unabhaengige,NER_O
1319726879,version,NER_O
1319726879,dem,NER_O
1319726879,tech-demo,NER_O
1319726879,neon,NER_O
1319726879,entwickelt,NER_O
1319726879,2019,NER_Date
1319726879,speziellen,NER_O
1319726879,wird.die,NER_O
1319726879,und,NER_O
1319726879,Maerz,NER_Person
1319726879,auf,NER_O
1319726879,noir,NER_O
1319726879,basis,NER_O
1319726879,einer,NER_O
1319726879,demonstriert,NER_O
1319726879,5.5,NER_O
1319726879,vega,NER_O
1319726879,einer,NER_O
1319726879,zu,NER_O
1319726879,amd,NER_O
1319726879,die,NER_O
1319726879,Tech-Demo,NER_Location
1319726879,Echtzeit,NER_Location
1319726879,GPU,NER_Organization
1319726879,56,NER_O
1319726879,Der Video-Beschreibung,NER_Person
1319726879,lief,NER_O
1319726879,auf,NER_O
1319726879,entnehmen,NER_O
1319726879,ist,NER_O
1319726879,dass,NER_O
1319726879,mal,NER_O
1319726879,euch,NER_O
1319726879,hinzugefuegt,NER_O
1319726879,fuer,NER_O
1319726879,eine,NER_O
1319726879,Ausnahme,NER_Misc
1319726879,abonnent,NER_O
1319726879,none,NER_O
1319726879,listid,NER_O
1319726879,style.display,NER_O
1319726879,document.getelementbyid,NER_O
1319726879,prev,NER_O
1319726879,0,NER_O
1319726879,dieser,NER_O
1319726879,trotzdem,NER_O
1319726879,nervt,NER_O
1319726879,mich,NER_O
1319726879,player,NER_O
1319726879,der,NER_O
1319726879,mit,NER_O
1319726879,Optik,NER_Person
1319726879,remake,NER_O
1319726879,das,NER_O
1319726879,1,NER_O
1319726879,Kommentare Ein Bioshock,NER_Person
1319726879,waer,NER_O
1319726879,spielen,NER_O
1319726879,wuerde,NER_O
1319726879,aufloesung,NER_O
1319726879,persoenlich,NER_O
1319726879,ich,NER_O
1319726879,monitor,NER_O
1319726879,hoeheren,NER_O
1319726879,lieber,NER_O
1319726879,auf,NER_O
1319726879,einer,NER_O
1319726879,zb,NER_O
1319726879,mein,NER_O
1319726879,wenn,NER_O
1319715867,death,NER_O
1319715867,sudden,NER_O
1319715867,heart-related,NER_O
1319715867,say,NER_O
1319715867,funeral,NER_O
1319715867,color,NER_O
1319715867,up,NER_O
1319715867,March 20,NER_Date
1319715867,he,NER_O
1319715867,pm,NER_O
1319715867,suit,NER_O
1319715867,run,NER_O
1319715867,include,NER_O
1319715867,9,NER_O
1319715867,summery,NER_O
1319715867,tonight,NER_O
1319715867,Makati,NER_Location
1319715867,Magallanes,NER_Person
1319715867,evening,NER_O
1319715867,wake,NER_O
1319715867,design,NER_O
1319715867,pastel,NER_O
1319715867,Alphonsus de Ligouri Church,NER_Organization
1319715867,prints.the,NER_O
1319715867,tailor,NER_O
1319715867,Filipinos,NER_Misc
1319715867,story,NER_O
1319715867,child,NER_O
1319715867,grandfather,NER_O
1319715867,author,NER_O
1319715867,series,NER_O
1319715867,Lola Basyang,NER_Person
1319715867,generation,NER_O
1319715867,Severino Reyes,NER_Person
1319715867,famous,NER_O
1319715867,he,NER_O
1319715867,rear,NER_O
1319715867,playwright,NER_O
1319715867,whose,NER_O
1319715867,shock,NER_O
1319715867,away,NER_O
1319715867,have,NER_O
1319715867,pass,NER_O
1319715867,theater,NER_O
1319715867,its,NER_O
1319715867,designer,NER_O
1319715867,news,NER_O
1319715867,receive,NER_O
1319715867,lead,NER_O
1319715867,fashion,NER_O
1319715867,industry,NER_O
1319715867,James Reyes,NER_Person
1319715867,one,NER_O
1319715867,Philippine,NER_Misc
1319715867,this morning,NER_Time
1319715867,midnight,NER_Time
1319715867,another,NER_O
1319715867,however,NER_O
1319715867,he,NER_O
1319715867,ccp.his,NER_O
1319715867,also,NER_O
1319715867,usherette,NER_O
1319715867,yet,NER_O
1319715867,filipiniana,NER_O
1319715867,challenge,NER_O
1319715867,fashion,NER_O
1319715867,design,NER_O
1319715867,stint,NER_O
1319715867,modern,NER_O
1319715867,latest,NER_O
1319715867,dress,NER_O
1319715867,Young Designers Group,NER_Organization
1319715867,Reyes,NER_Person
1319715867,who,NER_O
1319715867,fashion,NER_O
1319715867,founder,NER_O
1319715867,one,NER_O
1319715867,Philippine,NER_Misc
1319715867,stalwart,NER_O
1319715867,become,NER_O
1319715867,he,NER_O
1319715867,48,NER_O
1319715867,have,NER_O
1319715867,must,NER_O
1319715867,come,NER_O
1319715867,surprise,NER_O
1319715867,culture,NER_O
1319715867,he,NER_O
1319715867,theater,NER_O
1319715867,costume,NER_O
1319715867,grounding,NER_O
1319715867,go,NER_O
1319715867,design,NER_O
1319715867,Philippine,NER_Misc
1319715867,prove,NER_O
1319715867,strong,NER_O
1319715867,director,NER_O
1319715867,he,NER_O
1319715867,name,NER_O
1319715867,brand,NER_O
1319715867,Bergamo,NER_Location
1319715867,creative,NER_O
1319715867,local,NER_O
1319715867,last,NER_O
1319715867,established,NER_O
1319715867,year,NER_O
1319715867,menswear,NER_O
1319715867,include,NER_O
1319715867,treatment,NER_O
1319715867,batch,NER_O
1319715867,structural,NER_O
1319715867,more,NER_O
1319715867,than,NER_O
1319715867,face-off,NER_O
1319715867,show,NER_O
1319715867,embellishments.like,NER_O
1319715867,silhouette,NER_O
1319715867,fabric,NER_O
1319715867,many,NER_O
1319715867,conceptual,NER_O
1319715867,think,NER_O
1319715867,design,NER_O
1319715867,always,NER_O
1319715867,stop,NER_O
1319715867,because,NER_O
1319715867,catch,NER_O
1319715867,join,NER_O
1319715867,whether,NER_O
1319715867,fashion,NER_O
1319715867,he,NER_O
1319715867,gain,NER_O
1319715867,out,NER_O
1319715867,clientele,NER_O
1319715867,rather,NER_O
1319715867,watcher,NER_O
1319715867,decorative.he,NER_O
1319715867,actively,NER_O
1319715867,attention,NER_O
1319715867,series.he,NER_O
1319715867,do,NER_O
1319715867,Inquirer Lifestyle,NER_Organization
1319715867,box,NER_O
1319715867,he,NER_O
1319715867,traditional,NER_O
1319715867,infuse,NER_O
1319715867,just,NER_O
1319715867,edge,NER_O
1319715867,cool,NER_O
1319715867,elan,NER_O
1319715867,menswear,NER_O
1319715867,barong,NER_O
1319715867,finish,NER_O
1319715867,tailor,NER_O
1319715867,youthful,NER_O
1319715867,summer,NER_O
1319715867,cut,NER_O
1319715867,have,NER_O
1319715867,collection,NER_O
1319715867,Bergamo,NER_Location
1319715867,time,NER_O
1319715867,he,NER_O
1319715867,designer,NER_O
1319715867,who,NER_O
1319715867,death.reyes,NER_O
1319715867,young,NER_O
1319715867,where,NER_O
1319715867,peak,NER_O
1319715867,council,NER_O
1319715867,generation,NER_O
1319715867,innovator,NER_O
1319715867,fashion,NER_O
1319715867,join,NER_O
1319715867,design,NER_O
1319715867,relatively,NER_O
1319715867,Philippines,NER_Location
1319715867,begin,NER_O
1319715867,secretary,NER_O
1319715867,new,NER_O
1319715867,millennium,NER_O
1319715867,50s,NER_O
1319715867,he,NER_O
1319715867,famous,NER_O
1319715867,actor,NER_O
1319715867,Efren Reyes,NER_Person
1319715867,uncle,NER_O
1319715867,from,NER_O
1319715867,culture,NER_O
1319715867,clan,NER_O
1319715867,he,NER_O
1319715867,descend,NER_O
1319715867,pillar,NER_O
1319715867,Philippine,NER_Misc
1319715867,tanghalang,NER_O
1319715867,TONICHI,NER_Organization
1319715867,cultural,NER_O
1319715867,also,NER_O
1319715867,James,NER_Person
1319715867,nocomreyes,NER_O
1319715867,center,NER_O
1319715867,design,NER_O
1319715867,Philippines,NER_Location
1319715867,production,NER_O
1319715867,costume,NER_O
1319715867,pilipino,NER_O
1319715867,reyesphoto,NER_O
1319716211,one,NER_O
1319716211,resistance,NER_O
1319716211,drop,NER_O
1319716211,he,NER_O
1319716211,world,NER_O
1319716211,meter,NER_O
1319716211,team,NER_O
1319716211,Ethiopia,NER_Location
1319716211,diamond,NER_O
1319716211,final,NER_O
1319716211,vehemently,NER_O
1319716211,1978,NER_Date
1319716211,gover...Ex-British Davis Cup,NER_Misc
1319716211,champion,NER_O
1319716211,tie,NER_O
1319716211,Hutchins,NER_Person
1319716211,British Davis Cup,NER_Misc
1319716211,accuse,NER_O
1319716211,73paul,NER_O
1319716211,off,NER_O
1319716211,its,NER_O
1319716211,eagle,NER_O
1319716211,meet,NER_O
1319716211,decision,NER_O
1319716211,series,NER_O
1319716211,who,NER_O
1319716211,leaguethe,NER_O
1319716211,come,NER_O
1319716211,Kenya,NER_Location
1319716211,sport,NER_O
1319716211,strong,NER_O
1319716211,die,NER_O
1319716211,oppose,NER_O
1319716211,birdie,NER_O
1319716211,IAAF,NER_Organization
1319716211,lead,NER_O
1319716211,captain,NER_O
1319716211,Diamond League,NER_Organization
1319716211,from,NER_O
1319716211,20-foot,NER_O
1319716211,have,NER_O
1319716211,where,NER_O
1319716211,former,NER_O
1319716211,10-foot,NER_O
1319716211,Paul Hutchins,NER_Person
1319716211,Friday,NER_Date
1319716211,world,NER_O
1319716211,major,NER_O
1319716211,have,NER_O
1319716211,record,NER_O
1319716211,make,NER_O
1319716211,Pyeonchang Games,NER_Misc
1319716211,seconds,NER_O
1319716211,36.94,NER_O
1319716211,take,NER_O
1319716211,Kodaira,NER_Location
1319716211,2018,NER_O
1319716211,she,NER_O
1319716211,Olympic,NER_Misc
1319716211,who,NER_O
1319716211,goal,NER_O
1319716211,set,NER_O
1319716211,gold,NER_O
1319716211,new,NER_O
1319716211,association,NER_O
1319716211,lawn,NER_O
1319716211,death,NER_O
1319716211,family,NER_O
1319716211,Thu.,NER_Date
1319716211,tennis,NER_O
1319716211,Hutchins,NER_Person
1319716211,announce,NER_O
1319716211,up,NER_O
1319716211,look,NER_O
1319716211,he,NER_O
1319716211,meter,NER_O
1319716211,Olympic Oval Finale,NER_Location
1319716211,record,NER_O
1319716211,500,NER_O
1319716211,woman,NER_O
1319716211,Canada,NER_Location
1319716211,new,NER_O
1319716211,short,NER_O
1319716211,Nao Kodaira,NER_Person
1319716211,she,NER_O
1319716211,Friday,NER_Date
1319716211,world,NER_O
1319716211,pursuit,NER_O
1319716211,win,NER_O
1319716211,fall,NER_O
1319716211,more,NER_O
1319716211,mark,NER_O
1319716211,set,NER_O
1319716211,Calgary,NER_Location
1319716211,2013,NER_O
1319716211,South Korea,NER_Location
1319716211,round,NER_O
1319716211,world,NER_O
1319716211,Lee Sang-hwa,NER_Person
1319716211,Kodaira,NER_Location
1319716211,seconds,NER_O
1319716211,36.74,NER_O
1319716211,0.38,NER_O
1319716211,Olympic Oval,NER_Location
1319716211,than,NER_O
1319716211,World Cup,NER_Misc
1319716211,record,NER_O
1319716211,national,NER_O
1319716211,shave,NER_O
1319716211,500,NER_O
1319716211,36.47,NER_O
1319716211,0.03,NER_O
1319716211,ISU,NER_Organization
1319716211,final,NER_O
1319716211,Salt Lake City,NER_Location
1319716211,seconds,NER_O
1319716211,last weekend,NER_Date
1319716211,own,NER_O
1319716211,off,NER_O
1319716211,she,NER_O
1319716211,track,NER_O
1319716211,skate,NER_O
1319716211,long,NER_O
1319716211,victory,NER_O
1319716211,73,NER_O
1319716211,he,NER_O
1319716211,way,NER_O
1319716211,championshipthe,NER_O
1319716211,sport,NER_O
1319716211,foot,NER_O
1319716211,two,NER_O
1319716211,more,NER_O
1319716211,easy,NER_O
1319716211,tree,NER_O
1319716211,after,NER_O
1319716211,Rory McIlroy,NER_Person
1319716211,players,NER_O
1319716211,lead,NER_O
1319716211,out,NER_O
1319716211,go,NER_O
1319716211,McIlroy,NER_Person
1319716211,linkedin,NER_O
1319716211,under,NER_O
1319716211,latest,NER_O
1319716211,share,NER_O
1319716211,low,NER_O
1319716211,20,NER_O
1319716211,front,NER_O
1319716211,Tommy Fleetwood,NER_Person
1319716211,round,NER_O
1319716211,storiesrory,NER_O
1319716211,finish,NER_O
1319716211,third,NER_O
1319716211,second,NER_O
1319716211,back,NER_O
1319716211,Kaylin Irvine,NER_Person
1319716211,while,NER_O
1319716211,0.52,NER_O
1319716211,canadian,NER_O
1319716211,Marsha Hudey,NER_Person
1319716211,further,NER_O
1319716211,37.31,NER_O
1319716211,countrywoman,NER_O
1319715525,place,NER_O
1319715525,from,NER_O
1319715525,3 p.m.,NER_Time
1319715525,today,NER_O
1319715525,procession,NER_O
1319715525,away,NER_O
1319715525,he,NER_O
1319715525,pass,NER_O
1319715525,take,NER_O
1319715525,funeral,NER_O
1319715525,Guwahati,NER_Location
1319715525,residence,NER_O
1319715525,where,NER_O
1319715525,Congress,NER_Organization
1319715525,veteran,NER_O
1319715525,March 16,NER_Date
1319715525,GUWAHATI,NER_Location
1319715525,leader,NER_O
1319715525,pass,NER_O
1319715525,this morning,NER_Time
1319715525,away,NER_O
1319715525,Jai Kumar Kala,NER_Person
1319715525,have,NER_O
1319715525,appoint,NER_O
1319715525,2001,NER_O
1319715525,chairman,NER_O
1319715525,Khadi Board Assam,NER_Organization
1319715525,he,NER_O
1319715525,serve,NER_O
1319715525,Assam Pradesh Congress Committee,NER_Organization
1319715525,have,NER_O
1319715525,he,NER_O
1319715525,APCC,NER_Organization
1319715525,year,NER_O
1319715525,under,NER_O
1319715525,35,NER_O
1319715525,APCC,NER_Organization
1319715525,2018,NER_O
1319715525,president,NER_O
1319715525,appoint,NER_O
1319715525,he,NER_O
1319715525,vice,NER_O
1319715525,most,NER_O
1319715525,one,NER_O
1319715525,from,NER_O
1319715525,11,NER_O
1319715525,Congress,NER_Organization
1319715525,Palashbari,NER_Location
1319715525,bear,NER_O
1319715525,"April, 1937",NER_Date
1319715525,leader,NER_O
1319715525,jain,NER_O
1319715525,community,NER_O
1319715525,he,NER_O
1319715525,prominent,NER_O
1319715527,forget,NER_O
1319715527,demise,NER_O
1319715527,whose,NER_O
1319715527,veteran,NER_O
1319715527,have,NER_O
1319715527,sector,NER_O
1319715527,he,NER_O
1319715527,contribution,NER_O
1319715527,we,NER_O
1319715527,co-operative,NER_O
1319715527,can,NER_O
1319715527,growth,NER_O
1319715527,lose,NER_O
1319715527,shock,NER_O
1319715527,Fadnavis,NER_Person
1319715527,Gadkari,NER_Person
1319715527,demise,NER_O
1319715527,over,NER_O
1319715527,Mendjoge,NER_Location
1319715527,express,NER_O
1319715527,grief,NER_O
1319715527,Sahakar Bharati,NER_Person
1319715527,he,NER_O
1319715527,Yuvak Mudra Nyay,NER_Organization
1319715527,immense,NER_O
1319715527,Maharashtra Co-operative Federation,NER_Organization
1319715527,Global Economic Council,NER_Organization
1319715527,honour,NER_O
1319715527,contribution,NER_O
1319715527,co-operative,NER_O
1319715527,va,NER_O
1319715527,Yuvak Mudra Varshik,NER_Person
1319715527,many,NER_O
1319715527,include,NER_O
1319715527,Mendjoge,NER_Location
1319715527,growth,NER_O
1319715527,Vidarbha Gaurav Pratishthan,NER_Person
1319715527,organisation,NER_O
1319715527,sector,NER_O
1319715527,etc,NER_O
1319715527,perform,NER_O
1319715527,Gangabai,NER_Location
1319715527,last,NER_O
1319715527,rite,NER_O
1319715527,ghat,NER_O
1319715527,Vidarbha Urban Banks Association,NER_Organization
1319715527,Maharashtra Urban Banks Federation,NER_Organization
1319715527,he,NER_O
1319715527,director,NER_O
1319715527,president,NER_O
1319715527,Sahakari Bharati,NER_Person
1319715527,Vivek Jugade,NER_Person
1319715527,other,NER_O
1319715527,growth,NER_O
1319715527,release,NER_O
1319715527,he,NER_O
1319715527,Ashish Chaubisa,NER_Person
1319715527,secretary,NER_O
1319715527,Vidarbha,NER_Location
1319715527,sector,NER_O
1319715527,kindle,NER_O
1319715527,general,NER_O
1319715527,unit,NER_O
1319715527,state,NER_O
1319715527,Nilkanthrao Devangan,NER_Person
1319715527,issue,NER_O
1319715527,co-operative,NER_O
1319715527,express,NER_O
1319715527,tpbt,NER_O
1319715527,Shirish Borkar,NER_Person
1319715527,president,NER_O
1319715527,Patrakar Gruhnirman Sahakari Sanstha,NER_Person
1319715527,Tilak Patrakar Bhavan Trust,NER_Organization
1319715527,Nagpur Union of Working Journalists,NER_Organization
1319715527,over,NER_O
1319715527,also,NER_O
1319715527,grief,NER_O
1319715527,Pradip Maitra,NER_Person
1319715527,demise,NER_O
1319715527,Mendjoge,NER_Location
1319715527,Friday,NER_Date
1319715527,Annaji Mendjoge,NER_Person
1319715527,he,NER_O
1319715527,breathe,NER_O
1319715527,staff,NER_O
1319715527,alia,NER_O
1319715527,found,NER_O
1319715527,last,NER_O
1319715527,president,NER_O
1319715527,Manohar Narhar,NER_Person
1319715527,reporter,NER_O
1319715527,ssb,NER_O
1319715527,Shikshak Sahakari Bank,NER_Organization
1319715527,demise,NER_O
1319715527,over,NER_O
1319715527,express,NER_O
1319715527,Mendjoge,NER_Location
1319715527,Sahakar Bharati,NER_Person
1319715527,deep,NER_O
1319715527,grief,NER_O
1319715527,Vaikunthbhai Mehta National Institute of Co-operative Management,NER_Organization
1319715527,Jain Kalar Samaj,NER_Person
1319715527,associate,NER_O
1319715527,Nagpur Nagarik Bank,NER_Organization
1319715527,Dhananjayrao Gadgil Institute of Co-operative Management,NER_Organization
1319715527,he,NER_O
1319715527,several,NER_O
1319715527,organisation,NER_O
1319715527,Vidarbha Premier Co-operative Society,NER_Organization
1319715527,Apex Bank,NER_Organization
1319715527,include,NER_O
1319715527,Gorakshan Sabha,NER_Person
1319715527,teaching,NER_O
1319715527,1951,NER_Date
1319715527,he,NER_O
1319715527,profession,NER_O
1319715527,join,NER_O
1319715527,88,NER_O
1319715527,he,NER_O
1319715527,play,NER_O
1319715527,major,NER_O
1319715527,role,NER_O
1319715527,journalist,NER_O
1319715527,sahniwas,NER_O
1319715527,we,NER_O
1319715527,lose,NER_O
1319715527,get,NER_O
1319715527,friend,NER_O
1319715527,patrakar,NER_O
1319715527,time,NER_O
1319715527,home,NER_O
1319715527,loan,NER_O
1319715527,who,NER_O
